年份,排名,企业估值,企业信息,CEO,行业
2019,No.61,￥ 1050 亿,海尔智家,梁海山,家用电器
2019,No.62,￥ 1030 亿,药明生物,李革,生物医药
2019,No.63,￥ 1000 亿,大疆创新科技,汪滔,机器人
2019,No.63,￥ 1000 亿,石药集团,蔡东晨,医药
2019,No.63,￥ 1000 亿,万向集团,鲁伟鼎,汽车制造业、房地产、农业
2019,No.63,￥ 1000 亿,闻泰科技,张学政,软件
2019,No.67,￥ 970 亿,爱奇艺,龚宇,在线娱乐服务
2019,No.68,￥ 950 亿,正威国际集团,王文银,有色金属
2019,No.69,￥ 930 亿,东方财富,其实,金融数据服务
2019,No.70,￥ 920 亿,苏宁易购,张近东,零售
2019,No.71,￥ 900 亿,广汇集团,孙广信,汽车销售、能源、房地产
2019,No.71,￥ 900 亿,隆基股份,钟宝申,硅材料
2019,No.73,￥ 885 亿,汇顶科技,张帆,芯片设计、软件开发
2019,No.74,￥ 870 亿,新希望集团,刘永好,农业、化工、金融
2019,No.75,￥ 850 亿,百济神州,欧雷强,生物医药
2019,No.76,￥ 840 亿,华夏幸福,王文学,房地产
2019,No.76,￥ 840 亿,世茂集团,许荣茂,房地产
2019,No.78,￥ 820 亿,分众传媒,江南春,广告新媒体
2019,No.79,￥ 810 亿,复星国际,郭广昌,投资
2019,No.80,￥ 800 亿,海南航空,陈峰,航空运输
2019,No.80,￥ 800 亿,荣盛控股,李水荣,化纤
2019,No.82,￥ 770 亿,洛阳钼业,李朝春,钼矿
2019,No.83,￥ 750 亿,魏桥创业集团,张波,纺织
2019,No.84,￥ 730 亿,科大讯飞,刘庆峰,软件和信息技术服务业
2019,No.84,￥ 730 亿,长城汽车,魏建军,汽车
2019,No.86,￥ 720 亿,领益智造,曾芳勤,消费电子精密件
2019,No.87,￥ 710 亿,永辉超市,张轩松,超市零售
2019,No.87,￥ 710 亿,智飞生物,蒋仁生,疫苗
2019,No.89,￥ 705 亿,华住集团,季琦,连锁酒店
2019,No.90,￥ 700 亿,宝丰能源集团,党彦宝,煤化工
2019,No.90,￥ 700 亿,东方希望集团,刘永行,氧化铝、重化工、饲料
2019,No.90,￥ 700 亿,华彬集团,严彬,饮料
2019,No.90,￥ 700 亿,用友网络科技,王文京,应用软件开发
2019,No.94,￥ 680 亿,三安集团,林秀成,LED
2019,No.95,￥ 655 亿,达利食品,许世辉,食品
2019,No.96,￥ 650 亿,58同城,姚劲波,生活服务
2019,No.96,￥ 650 亿,韵达控股,聂腾云,物流
2019,No.98,￥ 640 亿,南山集团,宋作文,铝业、纺织、房地产
2019,No.99,￥ 630 亿,歌尔股份,姜滨,声学及多媒体产品
2019,No.100,￥ 620 亿,碧桂园服务控股,杨惠妍,物业管理
2019,No.100,￥ 620 亿,卓越集团,李华,房地产
2019,No.102,￥ 610 亿,通威集团,刘汉元,农业、新能源
2019,No.103,￥ 600 亿,贝壳找房,左晖,房地产科技
2019,No.103,￥ 600 亿,车好多,杨浩涌,汽车交易
2019,No.103,￥ 600 亿,娃哈哈,宗庆后,饮料
2019,No.103,￥ 600 亿,正泰集团,南存辉,工业电器、投资
2019,No.107,￥ 595 亿,唯品会信息科技,沈亚,电子商务
2019,No.108,￥ 580 亿,红星美凯龙控股集团,车建兴,家具连锁
2019,No.108,￥ 580 亿,美年大健康产业集团,俞熔,医疗服务
2019,No.108,￥ 580 亿,世纪华通,王苗通,汽车零部件制造
2019,No.108,￥ 580 亿,中国飞鹤,冷友斌,婴幼儿配方奶粉
2019,No.112,￥ 575 亿,乐普医疗器械,蒲忠杰,医疗器械
2019,No.113,￥ 570 亿,汽车之家,陆敏,汽车消费与服务
2019,No.113,￥ 570 亿,瑞声科技,潘政民,声学科技
2019,No.113,￥ 570 亿,中升集团,黄毅,汽车销售
2019,No.116,￥ 565 亿,龙光地产控股,纪海鹏,房地产
2019,No.117,￥ 560 亿,世纪金源,黄如论,房地产、投资
2019,No.117,￥ 560 亿,视源电子科技,王毅然,消费电子、商业电子
2019,No.117,￥ 560 亿,苏宁金服,张近东,金融科技
2019,No.120,￥ 550 亿,福耀玻璃,曹德旺,玻璃
2019,No.120,￥ 550 亿,海尔电器集团,周云杰,家用电器
2019,No.120,￥ 550 亿,恒安集团,施文博,个人护理用品
2019,No.120,￥ 550 亿,沙钢集团,沈文荣,钢铁
2019,No.120,￥ 550 亿,阳光龙净集团,林腾蛟,房地产、投资
2019,No.125,￥ 540 亿,金地集团,凌克,房地产
2019,No.125,￥ 540 亿,陌陌,唐岩,社交软件
2019,No.127,￥ 530 亿,蓝思科技,周群飞,电子器件制造
2019,No.127,￥ 530 亿,兆易创新,朱一明,闪存芯片
2019,No.129,￥ 520 亿,TCL集团,李东生,半导体、金融服务
2019,No.129,￥ 520 亿,李宁,李宁,体育用品
2019,No.131,￥ 510 亿,大华技术,傅利泉,软件、电子通讯产品
2019,No.132,￥ 500 亿,方大集团,方威,炭素、钢铁、煤焦
2019,No.132,￥ 500 亿,富华国际,陈丽华,房地产、紫檀博物馆
2019,No.132,￥ 500 亿,瑞幸咖啡,钱治亚,饮品连锁
2019,No.135,￥ 490 亿,东旭集团,李兆廷,电子科技
2019,No.135,￥ 490 亿,康泰生物制品,杜伟民,生物医药
2019,No.135,￥ 490 亿,美菜网,刘传军,生活服务
2019,No.135,￥ 490 亿,商汤科技,汤晓鸥,人工智能
2019,No.135,￥ 490 亿,滔搏运动,盛百椒,服饰
2019,No.135,￥ 490 亿,同花顺,易峥,金融数据服务
2019,No.141,￥ 485 亿,海大集团,薛华,饲料
2019,No.142,￥ 480 亿,恒逸集团,邱建林,化纤
2019,No.143,￥ 470 亿,大族激光科技产业集团,高云峰,系统解决方案
2019,No.143,￥ 470 亿,华兰生物,安康,生物医药
2019,No.143,￥ 470 亿,泰格医药,叶小平,医药
2019,No.143,￥ 470 亿,颐海国际,施永宏,食品配料
2019,No.147,￥ 465 亿,深信服科技,何朝曦,解决方案
2019,No.147,￥ 465 亿,沃森生物,李云春,生物制药
2019,No.149,￥ 460 亿,三七互娱,吴绪顺,网络游戏
2019,No.149,￥ 460 亿,新和成,胡柏藩,医药
2019,No.151,￥ 455 亿,神州优车,陆正耀,共享出行
2019,No.152,￥ 450 亿,海亮集团,冯海良,铜加工、投资
2019,No.152,￥ 450 亿,三花控股,张道才,工业设备、汽车零部件、房地产
2019,No.152,￥ 450 亿,完美世界,池宇峰,网游、影视娱乐
2019,No.152,￥ 450 亿,信发集团,张刚,铝电
2019,No.156,￥ 440 亿,汇川技术,朱兴明,电力电子
2019,No.156,￥ 440 亿,新城控股,王晓松,房地产
2019,No.158,￥ 435 亿,阳光保险集团,张维功,保险金融
2019,No.159,￥ 430 亿,安图生物,苗拥军,基因检测
2019,No.159,￥ 430 亿,龙盛控股,阮伟祥,化工、钢铁
2019,No.159,￥ 430 亿,亿纬锂能,刘金成,锂电池
2019,No.162,￥ 420 亿,晨光文具,陈湖文,文具用品制造
2019,No.162,￥ 420 亿,海澜集团,周建平,服装、投资
2019,No.162,￥ 420 亿,满帮集团,王刚,物流
2019,No.162,￥ 420 亿,欧派家居集团,姚良松,橱柜
2019,No.166,￥ 415 亿,亿联网络,陈智松,通信
2019,No.167,￥ 410 亿,盛虹集团,缪汉根,印染、化纤、房地产
2019,No.167,￥ 410 亿,卓胜微电子,许志翰,集成电路
2019,No.169,￥ 405 亿,旭辉集团,林中,房地产
2019,No.170,￥ 400 亿,杭州宋城集团,黄巧灵,旅游、房地产
2019,No.170,￥ 400 亿,协鑫集团,朱共山,太阳能芯片、发电厂
2019,No.170,￥ 400 亿,新湖集团,黄伟,房地产、金融
2019,No.170,￥ 400 亿,雪松控股集团,张劲,大宗商品供应链、化工新材料
2019,No.174,￥ 390 亿,雅居乐集团,陈卓林,房地产
2019,No.175,￥ 385 亿,恒立液压,汪立平,高压油缸
2019,No.175,￥ 385 亿,华熙生物科技,赵燕,生物医药
2019,No.175,￥ 385 亿,威高集团,陈学利,医疗器械
2019,No.175,￥ 385 亿,微医,廖杰远,健康科技
2019,No.175,￥ 385 亿,中长石基信息技术,李仲初,应用软件开发
2019,No.180,￥ 380 亿,哔哩哔哩,陈睿,视频弹幕网站
2019,No.180,￥ 380 亿,富力地产,李思廉,房地产
2019,No.180,￥ 380 亿,信维通信,彭浩,射频元件
2019,No.183,￥ 375 亿,荣盛控股,耿建明,房地产
2019,No.184,￥ 370 亿,51job,王韬,在线招聘
2019,No.184,￥ 370 亿,亨通集团,崔根良,电缆
2019,No.184,￥ 370 亿,春秋航空,王煜,航空运输
2019,No.184,￥ 370 亿,广联达,刁志中,应用软件开发
2019,No.184,￥ 370 亿,正荣集团,欧宗荣,房地产
2019,No.189,￥ 360 亿,波司登,高德康,服装
2019,No.189,￥ 360 亿,东方雨虹,李卫国,防水材料
2019,No.189,￥ 360 亿,欢聚时代集团,李学凌,语音软件、游戏
2019,No.189,￥ 360 亿,居然之家,汪林朋,家居建材
2019,No.189,￥ 360 亿,巨人网络,史玉柱,在线游戏
2019,No.189,￥ 360 亿,康龙化成,楼柏良,生物医药
2019,No.189,￥ 360 亿,上海莱士,陈杰,生物制药
2019,No.189,￥ 360 亿,武汉当代科技,艾路明,产业投资
2019,No.189,￥ 360 亿,正邦集团,林印孙,饲料、养殖
2019,No.189,￥ 360 亿,中炬高新技术实业集团,陈琳,调味品、房地产
2019,No.189,￥ 360 亿,众安保险,欧亚平,互联网保险
2019,No.200,￥ 355 亿,嘉晨控股集团,孙寿宽,钢铁、耐火材料、煤化工
2019,No.201,￥ 350 亿,金科投资控股集团,黄红云,房地产
2019,No.201,￥ 350 亿,康弘药业,柯尊洪,制药
2019,No.201,￥ 350 亿,蓝光投资控股集团,杨铿,房地产
2019,No.201,￥ 350 亿,联影医疗,薛敏,医疗器械
2019,No.201,￥ 350 亿,信义光能,李贤义,能源
2019,No.201,￥ 350 亿,优必选科技,周剑,机器人
2019,No.201,￥ 350 亿,圆通速递,喻会蛟,物流
2019,No.208,￥ 340 亿,富德生命人寿保险,张峻,金融、房地产
2019,No.208,￥ 340 亿,华林证券,林立,金融、投资
2019,No.208,￥ 340 亿,济民可信,李义海,医药
2019,No.208,￥ 340 亿,玖龙纸业,张茵,环保造纸
2019,No.208,￥ 340 亿,联想控股,柳传志,电脑与电子产品
2019,No.208,￥ 340 亿,美锦能源,姚俊良,煤炭
2019,No.208,￥ 340 亿,欧菲光集团,蔡荣军,电子元件
2019,No.208,￥ 340 亿,天齐锂业,蒋卫平,矿
2019,No.216,￥ 335 亿,赣锋锂业,李良彬,新能源材料
2019,No.216,￥ 335 亿,科伦药业,刘革新,制药、医药流通
2019,No.216,￥ 335 亿,雅戈尔,李如成,服装、房地产、投资
2019,No.216,￥ 335 亿,长峰房地产,童锦泉,房地产
2019,No.220,￥ 330 亿,恩捷新材料,李晓明,包装盒生产
2019,No.220,￥ 330 亿,华友钴业,陈雪华,有色金属
2019,No.220,￥ 330 亿,三环集团,张万镇,电子元器件
2019,No.220,￥ 330 亿,天茂集团,刘益谦,投资
2019,No.220,￥ 330 亿,通策医疗,吕建明,医疗器械
2019,No.220,￥ 330 亿,先导智能,王燕清,新能源设备
2019,No.220,￥ 330 亿,祥祺集团,陈红天,投资、房地产
2019,No.220,￥ 330 亿,信义玻璃,李贤义,玻璃
2019,No.228,￥ 325 亿,柔宇科技,刘自鸿,消费品
2019,No.229,￥ 320 亿,赫基国际集团,徐宇,服装
2019,No.229,￥ 320 亿,口子窖,徐进,白酒
2019,No.229,￥ 320 亿,天士力医药集团,闫凯境,医药
2019,No.229,￥ 320 亿,中国宏桥集团,张波,铝业
2019,No.233,￥ 315 亿,VIPKID,米雯娟,教育
2019,No.233,￥ 315 亿,泰邦生物,周凡,生物医药
2019,No.233,￥ 315 亿,中际旭创,王伟修,电子设备制造
2019,No.233,￥ 315 亿,自如,左晖,房地产科技
2019,No.237,￥ 310 亿,步长集团,赵涛,医药
2019,No.237,￥ 310 亿,传化集团,徐冠巨,化工、农业、投资
2019,No.237,￥ 310 亿,传音控股,竺兆江,手机通讯
2019,No.237,￥ 310 亿,东山精密,袁富根,精密铸件
2019,No.237,￥ 310 亿,俊发集团,李文斌,房地产
2019,No.237,￥ 310 亿,信达生物,俞德超,医药
2019,No.237,￥ 310 亿,养元智汇饮品,姚奎章,饮料
2019,No.237,￥ 310 亿,宇通客车,汤玉祥,汽车制造
2019,No.245,￥ 305 亿,璞泰来新能源科技,梁丰,锂电池材料
2019,No.246,￥ 300 亿,比特大陆,吴忌寒,区块链
2019,No.246,￥ 300 亿,观澜湖集团,朱鼎健,房地产
2019,No.246,￥ 300 亿,杰瑞石油服务集团,孙伟杰,机械设备
2019,No.246,￥ 300 亿,纳思达,汪东颖,打印设备芯片
2019,No.246,￥ 300 亿,威马汽车,沈晖,新能源汽车
2019,No.246,￥ 300 亿,星河控股集团,黄楚龙,房地产、投资
2019,No.246,￥ 300 亿,中南建设集团,陈锦石,房地产
2019,No.252,￥ 295 亿,光环新网科技,耿殿根,电信运营
2019,No.252,￥ 295 亿,圣农集团,傅光明,农业
2019,No.254,￥ 290 亿,跟谁学,陈向东,教育
2019,No.254,￥ 290 亿,光线传媒,王长田,文化传媒
2019,No.254,￥ 290 亿,健帆生物科技集团,董凡,生物医药和医疗器械
2019,No.254,￥ 290 亿,益丰大药房,高毅,医药零售
2019,No.258,￥ 285 亿,东华软件,薛向东,软件和信息系统
2019,No.258,￥ 285 亿,建龙重工集团,张志祥,钢铁、矿业、船运
2019,No.258,￥ 285 亿,凯莱英医药集团,洪浩,医药
2019,No.258,￥ 285 亿,桃李面包,吴学亮,食品
2019,No.258,￥ 285 亿,中国东方教育,吴俊保,教育
2019,No.263,￥ 280 亿,旷视科技,印奇,人工智能
2019,No.263,￥ 280 亿,老板电器,任建华,家用电器
2019,No.263,￥ 280 亿,启明星辰信息技术集团,王佳,网络安全
2019,No.263,￥ 280 亿,申通快递,陈德军,快递
2019,No.263,￥ 280 亿,小鹏汽车科技,何小鹏,新能源汽车
2019,No.268,￥ 275 亿,联美集团,苏壮强,公共事业、房地产
2019,No.269,￥ 270 亿,贝达药业,丁列明,医药
2019,No.269,￥ 270 亿,大参林医药集团,柯云峰,医药
2019,No.269,￥ 270 亿,东宝实业,李佳鸿,医药
2019,No.269,￥ 270 亿,东阳光科技控股,张寓帅,氟化工、新能源
2019,No.269,￥ 270 亿,健友生化制药,唐咏群,原料药
2019,No.269,￥ 270 亿,绝味食品,戴文军,食品
2019,No.269,￥ 270 亿,南极电商,张玉祥,服装
2019,No.269,￥ 270 亿,欣旺达电子,王威,电池、充电器
2019,No.269,￥ 270 亿,中国奥园集团,郭梓文,房地产
2019,No.278,￥ 265 亿,龙蟒佰利联集团,许刚,钛白粉
2019,No.279,￥ 260 亿,富源集团,缪寿良,房地产、水电、新能源
2019,No.279,￥ 260 亿,景旺电子,刘绍柏,线路板
2019,No.279,￥ 260 亿,君正集团,杜江涛,化工
2019,No.279,￥ 260 亿,三生制药,娄竞,医药
2019,No.279,￥ 260 亿,时代中国控股,岑钊雄,房地产
2019,No.284,￥ 255 亿,合盛集团,罗立国,化工
2019,No.284,￥ 255 亿,九州通医药集团,刘宝林,医药流通
2019,No.284,￥ 255 亿,森马服饰,邱光和,服装
2019,No.287,￥ 250 亿,多益网络,徐波,网络游戏
2019,No.287,￥ 250 亿,鄂尔多斯投资控股集团,王林祥,能源、投资
2019,No.287,￥ 250 亿,海天国际,张静章,注塑机
2019,No.287,￥ 250 亿,横店集团,徐永安,影视文化、电气电子、医药健康
2019,No.287,￥ 250 亿,华海药业,李宏,医药
2019,No.287,￥ 250 亿,康哲药业控股,林刚,医疗数据服务
2019,No.287,￥ 250 亿,美亚光电技术,田明,光电设备
2019,No.287,￥ 250 亿,千方科技,夏曙东,软件和信息系统
2019,No.287,￥ 250 亿,丸美生物技术,孙怀庆,化妆品
2019,No.287,￥ 250 亿,卫宁健康,周炜,医疗数据服务
2019,No.287,￥ 250 亿,修正药业,修涞贵,医药
2019,No.287,￥ 250 亿,中天科技,薛济萍,电缆
2019,No.287,￥ 250 亿,作业帮,侯建彬,教育
2019,No.300,￥ 245 亿,玲珑轮胎,王锋,橡胶
2019,No.300,￥ 245 亿,知乎,周源,传媒和娱乐
2019,No.302,￥ 240 亿,碧水源,文剑平,环保工程
2019,No.302,￥ 240 亿,大博医疗,林志雄,医疗器械
2019,No.302,￥ 240 亿,大搜车,姚军红,电子商务
2019,No.302,￥ 240 亿,稻花香,蔡宏柱,白酒
2019,No.302,￥ 240 亿,格兰仕集团,梁庆德,家电
2019,No.302,￥ 240 亿,华大基因,汪建,基因检测
2019,No.302,￥ 240 亿,京基集团,陈华,房地产
2019,No.302,￥ 240 亿,前海人寿保险,张金顺,保险金融
2019,No.302,￥ 240 亿,青山控股,项秉雪,钢铁
2019,No.302,￥ 240 亿,日照钢铁,杜双华,钢铁
2019,No.302,￥ 240 亿,融侨集团,林宏修,房地产
2019,No.302,￥ 240 亿,特变电工,张新,能源装备
2019,No.302,￥ 240 亿,我武生物,胡赓熙,医药
2019,No.302,￥ 240 亿,新华联集团,傅军,房地产、矿业、投资
2019,No.315,￥ 235 亿,顾家家居,顾江生,家具
2019,No.315,￥ 235 亿,隆基泰和,魏少军,房地产、建筑
2019,No.315,￥ 235 亿,苏宁体育,张近东,传媒和娱乐
2019,No.315,￥ 235 亿,太阳纸业,李洪信,造纸
2019,No.315,￥ 235 亿,桐昆集团,陈士良,化纤、房地产
2019,No.315,￥ 235 亿,亿利控股,王文彪,清洁能源
2019,No.321,￥ 230 亿,杭州锦江集团,钭正刚,能源、化工
2019,No.321,￥ 230 亿,金蝶国际软件集团,徐少春,应用软件开发
2019,No.321,￥ 230 亿,均瑶集团,王均金,房地产、航空、零售
2019,No.321,￥ 230 亿,立华牧业,程立力,畜禽养殖
2019,No.321,￥ 230 亿,奇安信,齐向东,网络安全
2019,No.321,￥ 230 亿,汤臣倍健,梁允超,保健品
2019,No.321,￥ 230 亿,万达控股,尚吉永,轮胎、电缆、化工、地产开发
2019,No.321,￥ 230 亿,万得资讯,陆风,金融数据服务
2019,No.321,￥ 230 亿,万丰奥特控股,陈爱莲,智能制造、投资
2019,No.321,￥ 230 亿,星宇股份,周晓萍,汽车灯具
2019,No.321,￥ 230 亿,越秀地产,林昭远,房地产
2019,No.321,￥ 230 亿,云从科技集团,周曦,人工智能
2019,No.321,￥ 230 亿,中国联塑集团,黄联禧,塑料管道及管件
2019,No.334,￥ 225 亿,鼎力机械,许树根,机械制造
2019,No.334,￥ 225 亿,华测检测认证集团,万峰,第三方检测服务
2019,No.334,￥ 225 亿,华泽集团,吴向东,酒业、零售
2019,No.334,￥ 225 亿,维信诺,程涛,电子器件制造
2019,No.338,￥ 220 亿,泛海控股,卢志强,房地产
2019,No.338,￥ 220 亿,华强集团,张恒春,投资
2019,No.338,￥ 220 亿,金域医学检验集团,梁耀铭,医疗数据服务
2019,No.338,￥ 220 亿,三只松鼠,章燎源,食品加工
2019,No.338,￥ 220 亿,圣邦微电子,张世龙,电子通信
2019,No.343,￥ 215 亿,海普瑞药业集团,李锂,医药
2019,No.344,￥ 215 亿,东方集团,张宏伟,能源、零售、投资
2019,No.344,￥ 215 亿,福斯特,林建华,光伏材料
2019,No.344,￥ 215 亿,国盛金融控股集团,杜力,金融
2019,No.344,￥ 215 亿,宏发科技,郭满金,电子器件制造
2019,No.344,￥ 215 亿,金山软件,雷军,软件服务
2019,No.344,￥ 215 亿,金螳螂,朱兴良,建筑
2019,No.344,￥ 215 亿,网宿科技,刘成彦,云计算
2019,No.344,￥ 215 亿,中天金融集团,罗玉平,房地产、金融
2019,No.352,￥ 210 亿,安信信托,邵明安,信托
